"","cat","X","Y","slope","heading_rad","elevRange_25","elevation","latRange_10","latRange_25","latRange_50","UAA","SPI"
"5442",5442,418393.781017939,4563927.71384695,0.00213160411424783,-2.02495480893323,0.23583984375,2219.94262695312,0.015625,0.0341796875,0.32373046875,364846.651929095,3736.70000157672
"5443",5443,418612.632639507,4564110.09019826,1.63305771986729,-2.53087092641181,3.361328125,2213.30297851562,0.738037109375,4.921142578125,6.702880859375,364685.317773254,24269.7500760742
"5444",5444,418804.12780838,4559477.73087506,0,-1.5707963267949,0.138916015625,2242.947265625,0.044189453125,0.13720703125,0.230712890625,260902.373953603,4456.54044077888
"5445",5445,418813.246625945,4559477.73087506,NA,0,0.093017578125,2242.9404296875,0.0380859375,0.162109375,0.298095703125,260902.373953603,1438.20188335985
"5446",5446,418877.078348903,4559441.2556048,0.0564040390640792,2.72918221198937,0.094482421875,2243.0458984375,0.00537109375,0.10498046875,0.351318359375,197127.562043672,8023.33051760881
"5447",5447,418995.622977252,4559423.01796966,0.0948865888788577,-0.165148677408934,0.116455078125,2243.15356445312,0.072509765625,0.099853515625,0.191650390625,83049.9239364006,3128.18325072801
"5448",5448,386477.919539194,4559423.01796966,0.791751658195518,-2.48502820167318,6.318359375,2742.17309570312,3.379150390625,8.14892578125,7.24365234375,84915.2914658268,106955.605036106
"5449",5449,386642.058255371,4559587.15668584,1.55015066971541,-2.15910217843577,3.95703125,2746.9541015625,1.435791015625,3.62109375,7.857666015625,82220.7140384,82848.699295395
"5450",5450,386751.484066155,4559742.17658445,1.73018222393626,-2.1331434480961,4.554443359375,2753.19018554688,1.95263671875,3.71435546875,9.0810546875,81320.5185600207,78494.9826499848
"5451",5451,386851.791059374,4559897.19648306,1.74683780083895,-1.93527668233337,2.320068359375,2759.90673828125,0.216552734375,2.3125,5.839111328125,80148.402169624,44712.089201998
"5452",5452,386879.14751207,4560125.1669222,2.13469005495488,-1.78957836391401,2.864990234375,2767.70361328125,0.4765625,4.691162109375,9.760009765625,50942.5000045393,22706.6912757434
"5453",5453,387006.810957985,4560298.42445594,2.11437948318261,-2.52334993213438,4.723876953125,2777.37475585938,1.922607421875,4.98291015625,11.345458984375,50613.0205254282,52266.5901219302
"5454",5454,386468.800721629,4559368.30506427,2.33867782419018,-0.244978663124517,8.858154296875,2743.52392578125,3.19287109375,9.674072265625,12.462890625,51047.7228167488,47458.5844506948
"5455",5455,418658.226727334,4559350.06742914,0.192917478348079,-2.56953031893753,0.20556640625,2244.15112304688,0.091064453125,0.176513671875,0.43798828125,63776.4457516883,3318.58509461198
"5456",5456,418758.533720553,4559413.8991521,0.36273937277251,-2.30229631387092,0.318359375,2243.4208984375,0.071044921875,0.072509765625,0.198974609375,43098.1460407573,2354.3558058067
"5457",5457,372161.375961586,4559413.8991521,0.0263781794934919,-1.27117023116893,1.278564453125,2226.43432617188,0.23291015625,2.197021484375,4.55419921875,60142707.5670187,6678887.02498975
"5458",5458,372070.187785933,4559578.03786828,0.0604003738947122,-0.853329262605853,2.103515625,2226.45239257812,0.479736328125,2.9599609375,8.509033203125,60143672.2066144,23667480.9490171
"5459",5459,371933.405522452,4559669.22604393,0.12349480983412,-0.598368844198239,4.927490234375,2226.42797851562,0.930419921875,8.030517578125,25.33642578125,60144350.7737355,14374173.1770882
"5460",5460,371732.791536015,4559815.12712497,0.0981192200139867,-0.691114216106479,3.2373046875,2226.33569335938,0.7314453125,5.4794921875,13.83056640625,60145052.5917161,9035301.53168646
"5461",5461,371577.771637404,4559933.67175332,0.0228067874278445,-0.720903021572514,0.5400390625,2226.32739257812,0.17578125,0.92578125,2.858154296875,60155904.4013527,943976.984272976
