47.0,0.441227885535,3198.56544786
47.0,0.436960007639,3198.56544786
48.0,0.580905112588,3175.19890029
48.0,0.574790778695,3175.19890029
49.0,0.574790778695,3175.19890029
49.0,0.539807868663,3175.19890029
50.0,0.552005160738,3301.24814584
50.0,0.533070079314,3301.24814584
51.0,0.533070079314,3301.24814584
51.0,0.505899537846,3301.24814584
52.0,0.505899537846,3301.24814584
52.0,0.491906949564,3301.24814584
53.0,0.491906949564,3301.24814584
53.0,0.478789673816,3301.24814584
54.0,0.478789673816,3301.24814584
54.0,0.466305214088,3301.24814584
55.0,0.0,0.0
55.0,0.0,0.0
56.0,0.0,0.0
56.0,0.0,0.0
57.0,0.0,0.0
57.0,0.0,0.0
58.0,0.684147710249,3301.24814584
58.0,0.656348529771,3301.24814584
59.0,0.656348529771,3301.24814584
59.0,0.633591235442,3301.24814584
60.0,0.633591235442,3301.24814584
60.0,0.617919593314,3301.24814584
61.0,0.663213674758,3302.29735617
61.0,0.64121280637,3302.29735617
62.0,0.830469098156,3224.664
62.0,0.82921558977,3224.664
63.0,0.999999998688,3224.639
63.0,0.98854058067,3224.664
64.0,0.98854058067,3224.664
64.0,0.938382149548,3224.664
65.0,0.0,0.0
65.0,0.0,0.0
66.0,0.0,0.0
66.0,0.0,0.0
67.0,0.0,0.0
67.0,0.0,0.0
68.0,0.0,0.0
68.0,0.0,0.0
69.0,1.00000000087,3224.638
70.0,0.0,0.0
70.0,0.0,0.0
71.0,0.0,0.0
71.0,0.0,0.0
72.0,0.0,0.0
72.0,0.999771006475,3224.639
73.0,0.0,0.0
73.0,0.0,0.0
74.0,0.0,0.0
74.0,0.0,0.0
75.0,0.0,0.0
75.0,0.988644999311,3513.282
76.0,0.988644999311,3513.282
76.0,0.777625209633,3481.156
77.0,0.777625209633,3481.156
77.0,0.6123094372,3481.156
78.0,0.6123094372,3481.156
78.0,0.571208833858,3481.156
79.0,0.571208833858,3481.156
79.0,0.536140299966,3481.156
80.0,0.536140299966,3481.156
80.0,0.453967934777,3481.156
81.0,0.567633412293,3299.54
81.0,0.986341391441,3299.357
82.0,0.986341391441,3299.357
82.0,0.80993621448,3299.357
83.0,0.80993621448,3299.357
83.0,0.778065094712,3299.357
84.0,0.0,0.0
84.0,0.0,0.0
85.0,0.0,0.0
85.0,0.0,0.0
86.0,0.0,0.0
86.0,0.956459073698,3299.54
87.0,0.0,0.0
87.0,0.0,0.0
88.0,0.0,0.0
88.0,0.998086492758,3299.537
89.0,0.816286032403,3055.135
89.0,0.797950373816,3055.135
90.0,0.797950373816,3055.135
90.0,0.770123493673,3055.135
91.0,0.770123493673,3055.135
91.0,0.758457346542,3055.135
92.0,0.723208632777,3057.184
92.0,0.986442841646,3055.135
93.0,0.986442841646,3055.135
93.0,0.922516387649,3055.135
94.0,0.922516387649,3055.135
94.0,0.898233928656,3055.135
95.0,0.898233928656,3055.135
95.0,0.889898167141,3055.135
96.0,0.0,0.0
96.0,0.0,0.0
97.0,0.0,0.0
97.0,0.655060683013,3057.032
98.0,0.840871278648,3057.184
98.0,0.840557823607,3057.184
99.0,0.683597234414,3391.85184888
99.0,0.576906942281,3391.85184888
100.0,0.576906942281,3391.85184888
100.0,0.53935954277,3391.85184888
101.0,0.53935954277,3391.85184888
101.0,0.997968656705,3057.184
102.0,0.0,0.0
102.0,0.969190223785,3485.535
103.0,0.969190223785,3485.535
103.0,0.788177530777,3485.535
104.0,0.788177530777,3485.535
104.0,0.999579869701,3347.73
105.0,0.999579869701,3347.73
105.0,0.95631730746,3347.74
106.0,0.95631730746,3347.74
106.0,0.78492119719,3347.74
107.0,1.00000000248,3547.041
107.0,0.905503545896,3547.034
108.0,0.905503545896,3547.034
108.0,0.734284095345,3547.034
109.0,0.734284095345,3547.034
109.0,0.517010540986,3547.034
110.0,0.517010540986,3547.034
110.0,0.470601610922,3547.034
111.0,0.0,0.0
111.0,0.976309075654,3058.447
112.0,0.0,0.0
112.0,0.0,0.0
113.0,0.267162229417,3292.55372298
113.0,0.264273872874,3292.55372298
114.0,0.424991221196,3292.55372298
114.0,0.396160115651,3292.55372298
115.0,0.396160115651,3292.55372298
115.0,0.367163218247,3292.55372298
116.0,0.367163218247,3292.55372298
116.0,0.357454144301,3292.55372298
117.0,0.357454144301,3292.55372298
117.0,0.348026643682,3292.55372298
118.0,0.604869392584,3292.55372298
118.0,0.550785749891,3292.55372298
119.0,0.550785749891,3292.55372298
119.0,0.514729625194,3292.55372298
120.0,0.580116063811,3227.059
120.0,0.536741216122,3227.059
121.0,0.536741216122,3227.059
121.0,0.46514132069,3227.059
122.0,0.46514132069,3227.059
122.0,0.425137074633,3227.059
123.0,0.0,0.0
123.0,0.0,0.0
124.0,0.0,0.0
124.0,0.868840685371,3227.059
125.0,0.703611513339,3309.336
125.0,0.678364086357,3309.336
126.0,0.0,0.0
126.0,0.0,0.0
127.0,0.0,0.0
127.0,0.0,0.0
128.0,0.0,0.0
128.0,0.92166441502,3413.243
129.0,0.92166441502,3413.243
129.0,0.816023813751,3413.243
130.0,0.816023813751,3413.243
130.0,0.736430014883,3413.243
131.0,0.736430014883,3413.243
131.0,0.97163675209,3309.336
132.0,0.97163675209,3309.336
132.0,0.889085602384,3309.336
133.0,0.889085602384,3309.336
133.0,0.846501453488,3309.336
134.0,0.0,0.0
134.0,0.0,0.0
135.0,0.0,0.0
135.0,0.0,0.0
136.0,0.0,0.0
136.0,0.0,0.0
137.0,0.0,0.0
137.0,0.0,0.0
138.0,0.0,0.0
138.0,0.0,0.0
139.0,0.0,0.0
139.0,0.0,0.0
140.0,0.0,0.0
140.0,0.0,0.0
141.0,0.0,0.0
141.0,0.0,0.0
142.0,0.0,0.0
142.0,0.0,0.0
143.0,0.0,0.0
143.0,0.0,0.0
144.0,0.0,0.0
144.0,0.0,0.0
145.0,0.0,0.0
145.0,0.0,0.0
146.0,0.0,0.0
146.0,0.0,0.0
147.0,0.0,0.0
147.0,0.0,0.0
148.0,0.0,0.0
148.0,0.0,0.0
149.0,0.0,0.0
149.0,0.0,0.0
